"STATUS_ID","SEGMENT_ID","VELOCITY","RECORDED_AT"
"56765","69363",1,2020-12-06 12:41:47.000
"56766","69363",1,2020-12-06 12:41:55.000
"56767","69363",1,2020-12-06 12:42:03.000
"56768","69363",1,2020-12-06 12:42:11.000
"56769","69363",1,2020-12-06 12:42:19.000
"56770","69363",1,2020-12-06 12:42:27.000
"56771","69363",1,2020-12-06 12:42:35.000
"56772","69363",1,2020-12-06 12:42:43.000
"56773","69363",1,2020-12-06 12:42:51.000
"56774","69363",1,2020-12-06 12:42:59.000
"56775","69363",1,2020-12-06 12:43:07.000
"56776","69363",1,2020-12-06 12:43:15.000
"56777","69363",1,2020-12-06 12:43:23.000
"56778","69363",1,2020-12-06 12:43:31.000
"56779","69363",1,2020-12-06 12:43:39.000
"56780","69363",1,2020-12-06 12:43:47.000
"56781","69363",1,2020-12-06 12:43:55.000
"56782","69363",1,2020-12-06 12:44:03.000
"56783","69363",1,2020-12-06 12:44:11.000
"56784","69363",1,2020-12-06 12:44:19.000
"56785","69363",1,2020-12-06 12:44:27.000
"56786","69363",1,2020-12-06 12:44:36.000
"56787","69363",1,2020-12-06 12:44:44.000
"56788","69363",1,2020-12-06 12:44:52.000
"56789","69363",1,2020-12-06 12:45:00.000
"56790","69363",1,2020-12-06 12:45:08.000
"56791","69363",1,2020-12-06 12:45:16.000
"56792","69363",1,2020-12-06 12:45:24.000
"56793","69363",1,2020-12-06 12:45:32.000
"56794","69363",1,2020-12-06 12:45:40.000
"56795","69363",1,2020-12-06 12:45:48.000
"56796","69363",1,2020-12-06 12:45:56.000
"56797","69363",1,2020-12-06 12:46:04.000
"56798","69363",1,2020-12-06 12:46:12.000
"56799","69363",1,2020-12-06 12:46:20.000
"56800","69363",1,2020-12-06 12:46:28.000
"56801","69363",1,2020-12-06 12:46:36.000
"56802","69363",1,2020-12-06 12:46:44.000
"56803","69363",1,2020-12-06 12:46:52.000
"56804","69363",1,2020-12-06 12:47:00.000
"56805","69363",1,2020-12-06 12:47:08.000
"56806","69363",1,2020-12-06 12:47:16.000
"56807","69363",1,2020-12-06 12:47:24.000
"56808","69363",1,2020-12-06 12:47:32.000
"56809","69363",1,2020-12-06 12:47:40.000
"56810","69363",1,2020-12-06 12:47:48.000
"56811","69363",1,2020-12-06 12:47:56.000
"56812","69363",1,2020-12-06 12:48:04.000
"56813","69363",1,2020-12-06 12:48:12.000
"56814","69363",1,2020-12-06 12:48:20.000
"56815","69363",1,2020-12-06 12:48:28.000
"56816","69363",1,2020-12-06 12:48:36.000
"56817","69363",1,2020-12-06 12:48:44.000
"56818","69363",1,2020-12-06 12:48:52.000
"56819","69363",1,2020-12-06 12:49:00.000
"56820","69363",1,2020-12-06 12:49:08.000
"56821","69363",1,2020-12-06 12:49:16.000
"56822","69363",1,2020-12-06 12:49:24.000
"56823","69363",1,2020-12-06 12:49:32.000
"56824","69363",1,2020-12-06 12:49:41.000
"56825","69363",1,2020-12-06 12:49:49.000
"56826","69363",1,2020-12-06 12:49:57.000
"56827","69363",1,2020-12-06 12:50:05.000
"56828","69363",1,2020-12-06 12:50:13.000
"56829","69363",1,2020-12-06 12:50:21.000
"56830","69363",1,2020-12-06 12:50:29.000
"56831","69363",1,2020-12-06 12:50:37.000
"56832","69363",1,2020-12-06 12:50:45.000
"56833","69363",1,2020-12-06 12:50:53.000
"56834","69363",1,2020-12-06 12:51:01.000
"56835","69363",1,2020-12-06 12:51:09.000
"56836","69363",1,2020-12-06 12:51:17.000
"56837","69363",1,2020-12-06 12:51:25.000
"56838","69363",1,2020-12-06 12:51:33.000
"56839","69363",1,2020-12-06 12:51:41.000
"56840","69363",1,2020-12-06 12:51:49.000
"56841","69363",1,2020-12-06 12:51:57.000
"56688","69363",1,2020-12-06 12:31:29.000
"56689","69363",1,2020-12-06 12:31:37.000
"56690","69363",1,2020-12-06 12:31:45.000
"56691","69363",1,2020-12-06 12:31:53.000
"56692","69363",1,2020-12-06 12:32:01.000
"56693","69363",1,2020-12-06 12:32:09.000
"56694","69363",1,2020-12-06 12:32:17.000
"56695","69363",1,2020-12-06 12:32:25.000
"56696","69363",1,2020-12-06 12:32:33.000
"56697","69363",1,2020-12-06 12:32:41.000
"56698","69363",1,2020-12-06 12:32:49.000
"56699","69363",1,2020-12-06 12:32:57.000
"56700","69363",1,2020-12-06 12:33:05.000
"56701","69363",1,2020-12-06 12:33:13.000
"56702","69363",1,2020-12-06 12:33:21.000
"56703","69363",1,2020-12-06 12:33:29.000
"56704","69363",1,2020-12-06 12:33:38.000
"56705","69363",1,2020-12-06 12:33:46.000
"56706","69363",1,2020-12-06 12:33:54.000
"56707","69363",1,2020-12-06 12:34:02.000
"56708","69363",1,2020-12-06 12:34:10.000
"56709","69363",1,2020-12-06 12:34:18.000
"56710","69363",1,2020-12-06 12:34:26.000
"56711","69363",1,2020-12-06 12:34:34.000
"56712","69363",1,2020-12-06 12:34:42.000
"56713","69363",1,2020-12-06 12:34:50.000
"56714","69363",1,2020-12-06 12:34:58.000
"56715","69363",1,2020-12-06 12:35:06.000
"56716","69363",1,2020-12-06 12:35:14.000
"56717","69363",1,2020-12-06 12:35:22.000
"56719","69363",1,2020-12-06 12:35:38.000
"56720","69363",1,2020-12-06 12:35:46.000
"56721","69363",1,2020-12-06 12:35:54.000
"56722","69363",1,2020-12-06 12:36:02.000
"56723","69363",1,2020-12-06 12:36:10.000
"56725","69363",1,2020-12-06 12:36:26.000
"56726","69363",1,2020-12-06 12:36:34.000
"56727","69363",1,2020-12-06 12:36:42.000
"56728","69363",1,2020-12-06 12:36:50.000
"56729","69363",1,2020-12-06 12:36:58.000
"56731","69363",1,2020-12-06 12:37:14.000
"56732","69363",1,2020-12-06 12:37:22.000
"56733","69363",1,2020-12-06 12:37:30.000
"56734","69363",1,2020-12-06 12:37:38.000
"56735","69363",1,2020-12-06 12:37:46.000
"56737","69363",1,2020-12-06 12:38:02.000
"56738","69363",1,2020-12-06 12:38:10.000
"56739","69363",1,2020-12-06 12:38:18.000
"56740","69363",1,2020-12-06 12:38:26.000
"56741","69363",1,2020-12-06 12:38:34.000
"56743","69363",1,2020-12-06 12:38:50.000
"56744","69363",1,2020-12-06 12:38:59.000
"56745","69363",1,2020-12-06 12:39:07.000
"56746","69363",1,2020-12-06 12:39:15.000
"56747","69363",1,2020-12-06 12:39:23.000
"56749","69363",1,2020-12-06 12:39:39.000
"56750","69363",1,2020-12-06 12:39:47.000
"56751","69363",1,2020-12-06 12:39:55.000
"59073","3729",49,2020-12-10 14:09:40.000
"59074","3731",48,2020-12-10 14:09:48.000
"59075","3735",49,2020-12-10 14:09:57.000
"59076","3741",46,2020-12-10 14:10:05.000
"59077","32119",49,2020-12-10 14:10:13.000
"59078","32117",49,2020-12-10 14:10:21.000
"59079","32111",49,2020-12-10 14:10:30.000
"59080","32107",48,2020-12-10 14:10:39.000
"59081","32103",49,2020-12-10 14:10:48.000
"59082","32097",49,2020-12-10 14:10:57.000
"59083","32091",49,2020-12-10 14:11:06.000
"59084","32089",49,2020-12-10 14:11:15.000
"59085","32079",49,2020-12-10 14:11:23.000
"59086","32069",49,2020-12-10 14:11:32.000
"59087","32063",47,2020-12-10 14:11:40.000
"59088","34697",49,2020-12-10 14:14:01.000
"59089","80409",47,2020-12-10 14:14:09.000
"59090","81107",49,2020-12-10 14:14:18.000
"59091","81105",48,2020-12-10 14:14:26.000
"59092","81101",48,2020-12-10 14:14:35.000
"59093","34606",49,2020-12-10 14:14:44.000
"59094","34618",49,2020-12-10 14:14:52.000
"59095","34628",49,2020-12-10 14:15:01.000
"59096","34638",49,2020-12-10 14:15:09.000
"59097","18221",49,2020-12-10 14:15:17.000
"59098","18227",49,2020-12-10 14:15:26.000
"59099","18235",49,2020-12-10 14:15:34.000
"59100","18239",48,2020-12-10 14:15:43.000
"59101","18243",49,2020-12-10 14:15:51.000
"59102","8240",48,2020-12-10 14:16:00.000
"59103","18254",48,2020-12-10 14:16:16.000
"59104","18260",48,2020-12-10 14:16:24.000
"59105","18265",49,2020-12-10 14:16:33.000
"59106","18271",49,2020-12-10 14:16:42.000
"59107","18279",49,2020-12-10 14:16:50.000
"59108","18289",48,2020-12-10 14:16:58.000
"59109","18299",49,2020-12-10 14:17:07.000
"59110","18305",49,2020-12-10 14:17:15.000
"59111","18311",48,2020-12-10 14:17:24.000
"59112","18321",49,2020-12-10 14:17:32.000
"59113","18325",49,2020-12-10 14:17:40.000
"59114","18335",49,2020-12-10 14:17:48.000
"59115","18347",49,2020-12-10 14:18:05.000
"59116","18359",49,2020-12-10 14:18:13.000
"59117","18377",49,2020-12-10 14:18:31.000
"59118","18383",49,2020-12-10 14:18:38.000
"59119","60629",48,2020-12-10 14:18:52.000
"59120","60650",49,2020-12-10 14:18:59.000
"59121","68714",49,2020-12-10 14:19:15.000
"59122","43340",39,2020-12-10 14:19:33.000
"59123","51247",59,2020-12-10 14:43:28.000
"59124","75923",50,2020-12-10 14:43:35.000
"59125","51249",48,2020-12-10 14:43:44.000
"59126","51251",48,2020-12-10 14:43:53.000
"59127","51254",48,2020-12-10 14:44:01.000
"59128","51254",48,2020-12-10 14:44:09.000
"59129","51255",47,2020-12-10 14:44:17.000
"59130","75930",49,2020-12-10 14:44:26.000
"59131","14421",48,2020-12-10 14:44:34.000
"59132","14419",47,2020-12-10 14:44:43.000
"59133","14415",48,2020-12-10 14:44:52.000
"59134","15292",49,2020-12-10 14:45:16.000
"59135","14522",35,2020-12-10 14:45:24.000
"59136","25925",49,2020-12-10 14:46:17.000
"59137","3786",49,2020-12-10 14:46:25.000
"59138","3782",49,2020-12-10 14:46:34.000
"59139","3776",49,2020-12-10 14:46:43.000
"59140","3768",49,2020-12-10 14:46:52.000
"59141","3762",49,2020-12-10 14:47:01.000
"59142","3754",49,2020-12-10 14:47:10.000
"59143","3750",49,2020-12-10 14:47:18.000
"59144","73911",49,2020-12-10 14:47:26.000
"59145","73951",49,2020-12-10 14:47:35.000
"59146","73943",49,2020-12-10 14:47:44.000
"59147","73929",49,2020-12-10 14:47:52.000
"59148","73925",49,2020-12-10 14:48:01.000
"59149","73917",48,2020-12-10 14:48:09.000
"59150","3679",49,2020-12-10 14:48:17.000
"59151","3693",49,2020-12-10 14:48:42.000
"59152","3701",49,2020-12-10 14:48:50.000
"59153","3709",49,2020-12-10 14:48:58.000
"59154","3711",49,2020-12-10 14:49:06.000
"59155","3717",49,2020-12-10 14:49:14.000
"59156","3725",49,2020-12-10 14:49:23.000
"59157","3729",49,2020-12-10 14:49:31.000
"59158","3731",48,2020-12-10 14:49:39.000
"59159","3739",50,2020-12-10 14:49:47.000
"59160","3745",49,2020-12-10 14:49:55.000
"59161","32119",49,2020-12-10 14:50:04.000
"59162","32113",49,2020-12-10 14:50:12.000
"59163","32107",49,2020-12-10 14:50:21.000
"59009","52241",28,2020-12-10 11:51:14.000
"59010","39442",28,2020-12-10 11:51:29.000
"59011","38530",33,2020-12-10 11:51:42.000
"59012","55242",33,2020-12-10 11:51:55.000
"59013","55246",33,2020-12-10 11:52:08.000
"59014","55249",33,2020-12-10 11:52:21.000
"59015","55252",33,2020-12-10 11:52:34.000
"59016","55255",33,2020-12-10 11:52:47.000
"59017","55258",33,2020-12-10 11:53:00.000
"59018","38538",33,2020-12-10 11:53:13.000
"59019","38540",32,2020-12-10 11:53:26.000
"59020","38545",33,2020-12-10 11:53:39.000
"59021","38546",33,2020-12-10 11:53:52.000
"59022","38549",32,2020-12-10 11:54:05.000
"59023","15011",33,2020-12-10 11:54:18.000
"59024","15013",33,2020-12-10 11:54:31.000
"59025","15016",33,2020-12-10 11:54:44.000
"59026","15018",33,2020-12-10 11:54:57.000
"59027","15019",33,2020-12-10 11:55:10.000
"59028","59279",33,2020-12-10 11:55:23.000
"59029","59281",33,2020-12-10 11:55:36.000
"59030","59282",33,2020-12-10 11:55:49.000
"59031","59284",33,2020-12-10 11:56:02.000
"59032","55296",33,2020-12-10 11:56:15.000
"59033","59290",33,2020-12-10 11:56:28.000
"59034","83696",30,2020-12-10 11:56:43.000
"59035","83702",33,2020-12-10 11:57:00.000
"59036","83704",33,2020-12-10 11:57:17.000
"59038","83711",33,2020-12-10 11:57:51.000
"59039","83712",30,2020-12-10 11:58:06.000
"59040","55265",33,2020-12-10 11:58:19.000
"59041","22066",33,2020-12-10 11:58:32.000
"59042","55267",33,2020-12-10 11:58:45.000
"59044","55273",33,2020-12-10 11:59:11.000
"59045","21436",1,2020-12-10 14:04:36.000
"59046","21436",1,2020-12-10 14:04:43.000
"59047","21436",1,2020-12-10 14:04:54.000
"59048","21436",1,2020-12-10 14:05:03.000
"59050","14522",42,2020-12-10 14:05:36.000
"59051","14522",51,2020-12-10 14:05:44.000
"59052","25922",45,2020-12-10 14:06:27.000
"59053","25931",49,2020-12-10 14:06:35.000
"59054","3784",49,2020-12-10 14:06:43.000
"59056","3772",49,2020-12-10 14:06:59.000
"59057","3764",49,2020-12-10 14:07:08.000
"59058","3758",49,2020-12-10 14:07:16.000
"59059","3752",49,2020-12-10 14:07:25.000
"59060","3748",49,2020-12-10 14:07:34.000
"59062","73945",49,2020-12-10 14:07:51.000
"59063","73939",49,2020-12-10 14:07:59.000
"59064","73929",49,2020-12-10 14:08:08.000
"59065","73923",49,2020-12-10 14:08:16.000
"59066","73915",49,2020-12-10 14:08:24.000
"59068","3697",49,2020-12-10 14:08:58.000
"59069","3707",49,2020-12-10 14:09:06.000
"59070","3709",49,2020-12-10 14:09:14.000
"59071","3713",49,2020-12-10 14:09:22.000
"59072","3721",49,2020-12-10 14:09:31.000
"62470","33293",48,2020-12-13 10:28:19.000
"62471","33296",45,2020-12-13 10:28:27.000
"62472","42429",48,2020-12-13 10:28:35.000
"62473","42431",48,2020-12-13 10:28:44.000
"62474","42433",48,2020-12-13 10:28:52.000
"62475","42435",48,2020-12-13 10:29:00.000
"62476","42437",48,2020-12-13 10:29:09.000
"62477","42439",48,2020-12-13 10:29:17.000
"62478","42440",48,2020-12-13 10:29:25.000
"62479","42442",48,2020-12-13 10:29:33.000
"62480","42444",48,2020-12-13 10:29:41.000
"62481","42446",49,2020-12-13 10:29:49.000
"62482","42448",48,2020-12-13 10:29:57.000
"62483","40462",48,2020-12-13 10:30:05.000
"62484","40464",48,2020-12-13 10:30:14.000
"62485","40464",48,2020-12-13 10:30:22.000
"62486","40465",48,2020-12-13 10:30:30.000
"62487","42456",48,2020-12-13 10:30:38.000
"62488","69537",48,2020-12-13 10:30:47.000
"62489","42468",48,2020-12-13 10:30:56.000
"62490","42469",48,2020-12-13 10:31:04.000
"62491","36331",48,2020-12-13 10:31:12.000
"62492","58185",48,2020-12-13 10:31:20.000
"62493","58188",48,2020-12-13 10:31:28.000
"62494","58191",47,2020-12-13 10:31:37.000
"62495","58194",48,2020-12-13 10:31:45.000
"62496","31170",48,2020-12-13 10:31:54.000
"62497","31161",48,2020-12-13 10:32:03.000
"62498","31157",48,2020-12-13 10:32:12.000
"62499","42324",47,2020-12-13 10:32:21.000
"62500","31265",48,2020-12-13 10:32:29.000
"62501","31122",48,2020-12-13 10:32:37.000
"62502","31123",48,2020-12-13 10:32:46.000
"62503","31124",48,2020-12-13 10:32:54.000
"62504","31124",48,2020-12-13 10:33:02.000
"62505","31125",49,2020-12-13 10:33:10.000
"62506","31126",48,2020-12-13 10:33:18.000
"62507","31127",48,2020-12-13 10:33:27.000
"62508","31128",48,2020-12-13 10:33:36.000
"62509","31128",48,2020-12-13 10:33:44.000
"62510","31129",49,2020-12-13 10:33:52.000
"62511","31129",48,2020-12-13 10:34:00.000
"62512","31130",48,2020-12-13 10:34:09.000
"62513","31133",48,2020-12-13 10:34:17.000
"62514","31280",48,2020-12-13 10:34:26.000
"62515","51347",48,2020-12-13 10:34:35.000
"62516","31142",49,2020-12-13 10:34:44.000
"62517","31144",49,2020-12-13 10:34:52.000
"62518","31464",49,2020-12-13 10:35:00.000
"62519","31529",49,2020-12-13 10:35:08.000
"62520","69591",49,2020-12-13 10:35:17.000
"62521","69594",49,2020-12-13 10:35:25.000
"62522","69596",48,2020-12-13 10:35:34.000
"62523","69598",48,2020-12-13 10:35:42.000
"62524","69598",48,2020-12-13 10:35:50.000
"62525","69598",48,2020-12-13 10:35:58.000
"62526","69598",48,2020-12-13 10:36:07.000
"62527","69570",48,2020-12-13 10:36:15.000
"62528","69600",48,2020-12-13 10:36:24.000
"62529","69600",48,2020-12-13 10:36:32.000
"62530","69600",49,2020-12-13 10:36:41.000
"62531","69601",48,2020-12-13 10:36:49.000
"62532","69601",48,2020-12-13 10:36:58.000
"62533","69582",48,2020-12-13 10:37:06.000
"62534","69602",49,2020-12-13 10:37:15.000
"62535","69602",49,2020-12-13 10:37:23.000
"62536","69603",48,2020-12-13 10:37:32.000
"62537","69363",48,2020-12-13 10:37:40.000
"62538","69363",48,2020-12-13 10:37:48.000
"62539","70149",49,2020-12-13 10:37:57.000
"62540","70150",48,2020-12-13 10:38:05.000
"62541","51311",49,2020-12-13 10:38:13.000
"62542","75858",49,2020-12-13 10:38:22.000
"62543","51313",49,2020-12-13 10:38:30.000
"62544","51314",48,2020-12-13 10:38:38.000
"62545","51203",48,2020-12-13 10:38:46.000
"62546","51204",48,2020-12-13 10:38:54.000
"62547","51205",48,2020-12-13 10:39:03.000
"62548","51206",48,2020-12-13 10:39:12.000
"62549","51208",48,2020-12-13 10:39:20.000
"62550","51210",48,2020-12-13 10:39:28.000
"62551","75872",48,2020-12-13 10:39:36.000
"62552","51212",48,2020-12-13 10:39:45.000
"62553","51212",48,2020-12-13 10:39:53.000
"62554","51212",48,2020-12-13 10:40:02.000
"62555","51213",48,2020-12-13 10:40:10.000
"62556","51214",48,2020-12-13 10:40:19.000
"62557","51216",48,2020-12-13 10:40:27.000
"62558","51219",48,2020-12-13 10:40:36.000
"62559","51221",48,2020-12-13 10:40:44.000
"61943","39038",1,2020-12-12 10:38:12.000
"61944","39038",1,2020-12-12 10:38:20.000
"61945","39038",1,2020-12-12 10:38:28.000
"61946","39038",1,2020-12-12 10:38:36.000
"61947","39038",1,2020-12-12 10:38:44.000
"61948","39038",1,2020-12-12 10:38:52.000
"61949","39038",1,2020-12-12 10:39:00.000
"61950","39038",1,2020-12-12 10:39:08.000
"61951","39038",1,2020-12-12 10:39:16.000
"61952","39038",1,2020-12-12 10:39:24.000
"61953","39038",1,2020-12-12 10:39:32.000
"61954","39038",1,2020-12-12 10:39:40.000
"61955","39038",1,2020-12-12 10:39:48.000
"61956","39038",1,2020-12-12 10:39:56.000
"61957","39038",1,2020-12-12 10:40:04.000
"61958","39038",1,2020-12-12 10:40:12.000
"61959","39038",1,2020-12-12 10:40:20.000
"61960","39038",1,2020-12-12 10:40:29.000
"61961","39038",1,2020-12-12 10:40:37.000
"61962","39038",1,2020-12-12 10:40:45.000
"61963","39038",1,2020-12-12 10:40:53.000
"61964","39038",1,2020-12-12 10:41:01.000
"61965","39038",1,2020-12-12 10:41:09.000
"61966","39038",1,2020-12-12 10:41:17.000
"61967","39038",1,2020-12-12 10:41:25.000
"61968","39038",1,2020-12-12 10:41:33.000
"61969","39038",1,2020-12-12 10:41:41.000
"61970","39038",1,2020-12-12 10:41:49.000
"61971","39038",1,2020-12-12 10:41:57.000
"61972","39038",1,2020-12-12 10:42:05.000
"61974","39038",1,2020-12-12 10:42:21.000
"61975","39038",1,2020-12-12 10:42:29.000
"61976","39038",1,2020-12-12 10:42:37.000
"61977","39038",1,2020-12-12 10:42:46.000
"61978","39038",1,2020-12-12 10:42:54.000
"61980","39038",1,2020-12-12 10:43:10.000
"61981","39038",1,2020-12-12 10:43:18.000
"61982","39038",1,2020-12-12 10:43:26.000
"61983","39038",1,2020-12-12 10:43:34.000
"61984","39038",1,2020-12-12 10:43:42.000
"61986","39038",1,2020-12-12 10:43:58.000
"61987","39038",1,2020-12-12 10:44:06.000
"61988","39038",1,2020-12-12 10:44:14.000
"61989","39038",1,2020-12-12 10:44:22.000
"61990","39038",1,2020-12-12 10:44:30.000
"61992","39038",1,2020-12-12 10:44:47.000
"61993","39038",1,2020-12-12 10:44:55.000
"61994","39038",1,2020-12-12 10:45:03.000
"61995","39038",1,2020-12-12 10:45:11.000
"61996","39038",1,2020-12-12 10:45:19.000
"61998","39038",1,2020-12-12 10:45:35.000
"61999","39038",1,2020-12-12 10:45:43.000
"62000","39038",1,2020-12-12 10:45:51.000
"62001","39038",1,2020-12-12 10:45:59.000
"62002","39038",1,2020-12-12 10:46:07.000
"62004","39038",1,2020-12-12 10:46:23.000
"62005","39038",1,2020-12-12 10:46:31.000
"62006","39038",1,2020-12-12 10:46:39.000
"54440","18274",1,2020-12-06 07:11:09.000
"54441","18274",1,2020-12-06 07:11:17.000
"54442","18274",1,2020-12-06 07:11:25.000
"54443","18274",1,2020-12-06 07:11:33.000
"54444","18274",1,2020-12-06 07:11:41.000
"54445","18274",1,2020-12-06 07:11:49.000
"54446","18274",1,2020-12-06 07:11:57.000
"54447","18274",1,2020-12-06 07:12:05.000
"54448","18274",1,2020-12-06 07:12:13.000
"54449","18274",1,2020-12-06 07:12:21.000
"54450","18274",1,2020-12-06 07:12:29.000
"54451","18274",1,2020-12-06 07:12:37.000
"54452","18274",1,2020-12-06 07:12:45.000
"54453","18274",1,2020-12-06 07:12:53.000
"54454","18274",1,2020-12-06 07:13:01.000
"54455","18274",1,2020-12-06 07:13:09.000
"54456","18274",1,2020-12-06 07:13:17.000
"54457","15290",43,2020-12-06 07:13:43.000
"54458","14520",48,2020-12-06 07:13:52.000
"54459","14522",50,2020-12-06 07:14:01.000
"54460","25929",50,2020-12-06 07:14:51.000
"54461","3784",50,2020-12-06 07:14:58.000
"54462","3780",49,2020-12-06 07:15:07.000
"54463","3774",49,2020-12-06 07:15:16.000
"54464","3764",49,2020-12-06 07:15:25.000
"54465","3758",49,2020-12-06 07:15:32.000
"54466","3752",49,2020-12-06 07:15:40.000
"54467","3750",49,2020-12-06 07:15:49.000
"54468","73955",49,2020-12-06 07:15:58.000
"54469","73947",49,2020-12-06 07:16:06.000
"54470","73941",49,2020-12-06 07:16:13.000
"54471","73929",50,2020-12-06 07:16:23.000
"54472","73923",49,2020-12-06 07:16:32.000
"54473","73915",48,2020-12-06 07:16:39.000
"54474","3679",49,2020-12-06 07:16:47.000
"54475","3693",49,2020-12-06 07:17:12.000
"54476","3705",50,2020-12-06 07:17:21.000
"54477","3709",49,2020-12-06 07:17:30.000
"54478","3713",49,2020-12-06 07:17:38.000
"54479","3721",49,2020-12-06 07:17:46.000
"54480","3729",50,2020-12-06 07:17:55.000
"54481","3731",48,2020-12-06 07:18:04.000
"54482","3735",50,2020-12-06 07:18:11.000
"54483","3741",46,2020-12-06 07:18:19.000
"54484","32121",50,2020-12-06 07:18:27.000
"54485","32117",49,2020-12-06 07:18:35.000
"54486","32113",50,2020-12-06 07:18:43.000
"54487","32107",49,2020-12-06 07:18:51.000
"54488","32103",50,2020-12-06 07:18:59.000
"54489","32101",49,2020-12-06 07:19:07.000
"54490","32093",49,2020-12-06 07:19:16.000
"54491","32091",49,2020-12-06 07:19:24.000
"54492","32085",49,2020-12-06 07:19:32.000
"54493","32075",49,2020-12-06 07:19:40.000
"54494","32067",50,2020-12-06 07:19:49.000
"54495","11770",49,2020-12-06 07:20:47.000
"54496","44618",50,2020-12-06 07:22:11.000
"54497","80408",48,2020-12-06 07:22:21.000
"54498","81108",49,2020-12-06 07:22:28.000
"54499","81106",50,2020-12-06 07:22:37.000
"54500","81102",50,2020-12-06 07:22:46.000
"54501","34606",49,2020-12-06 07:22:55.000
"54502","34616",50,2020-12-06 07:23:03.000
"54503","34628",50,2020-12-06 07:23:12.000
"54504","34635",50,2020-12-06 07:23:20.000
"54505","34644",49,2020-12-06 07:23:28.000
"54506","18227",49,2020-12-06 07:23:36.000
"54507","18233",50,2020-12-06 07:23:45.000
"54508","18239",50,2020-12-06 07:23:54.000
"54509","18243",50,2020-12-06 07:24:02.000
"54510","8240",50,2020-12-06 07:24:10.000
"54511","18260",49,2020-12-06 07:24:36.000
"54512","18265",49,2020-12-06 07:24:45.000
"54513","18271",49,2020-12-06 07:24:54.000
"54514","18279",49,2020-12-06 07:25:02.000
"54515","18291",49,2020-12-06 07:25:11.000
"54516","18301",49,2020-12-06 07:25:19.000
"54517","18305",49,2020-12-06 07:25:27.000
"54518","18315",49,2020-12-06 07:25:35.000
"54519","18321",49,2020-12-06 07:25:43.000
"54520","18327",49,2020-12-06 07:25:52.000
"54521","18339",49,2020-12-06 07:26:00.000
"54522","18351",49,2020-12-06 07:26:17.000
"54523","18373",49,2020-12-06 07:26:34.000
"54524","18379",49,2020-12-06 07:26:41.000
"54525","80398",49,2020-12-06 07:26:49.000
"54526","60631",48,2020-12-06 07:26:59.000
"54527","60642",49,2020-12-06 07:27:06.000
"54528","60654",49,2020-12-06 07:27:15.000
"54529","43340",40,2020-12-06 07:27:40.000
"54530","39027",49,2020-12-06 07:30:08.000
"54376","18274",1,2020-12-06 07:02:36.000
"54377","18274",1,2020-12-06 07:02:44.000
"54378","18274",1,2020-12-06 07:02:52.000
"54379","18274",1,2020-12-06 07:03:00.000
"54380","18274",1,2020-12-06 07:03:08.000
"54381","18274",1,2020-12-06 07:03:16.000
"54382","18274",1,2020-12-06 07:03:24.000
"54383","18274",1,2020-12-06 07:03:32.000
"54384","18274",1,2020-12-06 07:03:40.000
"54385","18274",1,2020-12-06 07:03:48.000
"54386","18274",1,2020-12-06 07:03:56.000
"54387","18274",1,2020-12-06 07:04:04.000
"54388","18274",1,2020-12-06 07:04:12.000
"54389","18274",1,2020-12-06 07:04:20.000
"54390","18274",1,2020-12-06 07:04:28.000
"54391","18274",1,2020-12-06 07:04:36.000
"54392","18274",1,2020-12-06 07:04:44.000
"54393","18274",1,2020-12-06 07:04:52.000
"54394","18274",1,2020-12-06 07:05:00.000
"54395","18274",1,2020-12-06 07:05:08.000
"54396","18274",1,2020-12-06 07:05:16.000
"54397","18274",1,2020-12-06 07:05:24.000
"54398","18274",1,2020-12-06 07:05:32.000
"54399","18274",1,2020-12-06 07:05:40.000
"54400","18274",1,2020-12-06 07:05:48.000
"54402","18274",1,2020-12-06 07:06:04.000
"54403","18274",1,2020-12-06 07:06:12.000
"54404","18274",1,2020-12-06 07:06:20.000
"54405","18274",1,2020-12-06 07:06:28.000
"54406","18274",1,2020-12-06 07:06:36.000
"54408","18274",1,2020-12-06 07:06:52.000
"54409","18274",1,2020-12-06 07:07:00.000
"54410","18274",1,2020-12-06 07:07:08.000
"54411","18274",1,2020-12-06 07:07:16.000
"54412","18274",1,2020-12-06 07:07:24.000
"54414","18274",1,2020-12-06 07:07:40.000
"54415","18274",1,2020-12-06 07:07:48.000
"54416","18274",1,2020-12-06 07:07:56.000
"54417","18274",1,2020-12-06 07:08:05.000
"54418","18274",1,2020-12-06 07:08:13.000
"54420","18274",1,2020-12-06 07:08:29.000
"54421","18274",1,2020-12-06 07:08:37.000
"54422","18274",1,2020-12-06 07:08:45.000
"54423","18274",1,2020-12-06 07:08:53.000
"54424","18274",1,2020-12-06 07:09:01.000
"54426","18274",1,2020-12-06 07:09:17.000
"54427","18274",1,2020-12-06 07:09:25.000
"54428","18274",1,2020-12-06 07:09:33.000
"54429","18274",1,2020-12-06 07:09:41.000
"54430","18274",1,2020-12-06 07:09:49.000
"54432","18274",1,2020-12-06 07:10:05.000
"54433","18274",1,2020-12-06 07:10:13.000
"54434","18274",1,2020-12-06 07:10:21.000
"54435","18274",1,2020-12-06 07:10:29.000
"54436","18274",1,2020-12-06 07:10:37.000
"54438","18274",1,2020-12-06 07:10:53.000
"54439","18274",1,2020-12-06 07:11:01.000
"56906","69363",1,2020-12-06 13:00:38.000
